entity_name,label_name,label
Radios 21 - NRWs bester ROCK'N POP,Medien,0
R.SH Radios Schleswig-Holstein,Medien,0
PUNKTum Fernsehens,Medien,0
Power Radios,Medien,0
Hit Radios FFH,Medien,0
MDR SACHSEN-ANHALT - Das Radios wie wir,Medien,0
99drei Radios Mittweida,Medien,0
98.5 Radios Bochum,Medien,0
92.9 Radios Mülheim,Medien,0
90s90s Radios,Medien,0
90.8 Radios Herne,Medien,0
BB Radios,Medien,0
apollo Radios ))),Medien,0
Weser Kuriers,Medien,0
Wermelskirchener General-Anzeigers,Medien,0
Radios 2Day,Medien,0
Westfälischer Anzeigers,Medien,0
Radios 7,Medien,0
Radios 91.2,Medien,0
Radios Leverkusen,Medien,0
Radios Leipzig 2,Medien,0
Radios Leipzig,Medien,0
Radios LAUSITZWELLE,Medien,0
Radios Lausitz,Medien,0
Radios Köln,Medien,0
Radios Kiepenkerl,Medien,0
Radios Nordseewelle (Hamburg/Schleswig-Holstein),Medien,0
Radios Artern,Medien,0
Radios 90vier UG (haftungsbeschränkt),Medien,0
Ohrsicht-Radios - der Klang der Inklusion,Medien,0
ODF-Fernsehens für Ostbrandenburg,Medien,0
Oder-Spree-Fernsehens II (OSF II),Medien,0
Oder-Spree-Fernsehens (OSF),Medien,0
Nova Radios,Medien,0
"Radios 90,1",Medien,0
Weißenburger Tagblatts,Medien,0
Weilheimer Tagblatts,Medien,0
Weilburger Tageblatts,Medien,0
Deluxe Lounge Radios,Medien,0
ARD,Medien,0
Bild-Zeitung,Medien,0
Bildzeitung,Medien,0
Anne Will,Medien,0
Reuters,Medien,0
dpa,Medien,0
Deutsche Presse Agentur,Medien,0
DW,Medien,0
Deutsche Welle,Medien,0
heute-journal,Medien,0
ZDF heute-journal,Medien,0
Heute-Journal,Medien,0
Tagesschau,Medien,0
NDR,Medien,0
Deluxe Radios,Medien,0
Deutsches Musik Fernsehens,Medien,0
BR Fernsehens,Medien,0
City Radios Trier ,Medien,0
Wedel-Schulauer Tageblatts,Medien,0
Vogtland-Anzeigers,Medien,0
80s80s Radios (Hamburg),Medien,0
107.7 Radios Hagen,Medien,0
106.2 Radios Oberhausen,Medien,0
102.2 Radios Essen,Medien,0
Wittlager Kreisblatts,Medien,0
Radios Lippe,Medien,0
Winsener Anzeigers,Medien,0
Wiesbadener Erbenheimer Anzeigers,Medien,0
Zollern-Alb-Kuriers,Medien,0
Elbe-Elster-Fernsehens EEF,Medien,0
Freies Radios Neumünster,Medien,0
Freies Radios Kassel,Medien,0
Freies Radios Fratz,Medien,0
German Football Fernsehens - GFL TV,Medien,0
Wiesbadener Kuriers,Medien,0
Radios Lippe Welle Hamm,Medien,0
Radios LOHRO,Medien,0
Radios LOTTE Weimar,Medien,0
NDR 1 Radios MV,Medien,0
K-TV Katholisches Fernsehens,Medien,0
Klassik Radios Beats (bundesweit),Medien,0
Klassik Radios (bundesweit),Medien,0
Klassik Radios (Berlin),Medien,0
NDR Fernsehens,Medien,0
Radios Hamburg,Medien,0
Radios Gütersloh,Medien,0
"Radios Golos Berlina 97,2 FM",Medien,0
Radios F.R.E.I.,Medien,0
Radios Euskirchen,Medien,0
Radios Euroherz,Medien,0
"Radios Erzgebirge 107,7",Medien,0
Radios Erzgebirge - Wir lieben das Erzgebirge!,Medien,0
Radios Erft,Medien,0
MEF - Mittel Erzgebirgs Fernsehens,Medien,0
LAUSITZWELLE Fernsehens,Medien,0
MDF.1 Fernsehens,Medien,0
MDR Fernsehens,Medien,0
Eichstätter Kuriers,Medien,0
Eichsfelder Tageblatts,Medien,0
Grafenauer Anzeigers,Medien,0
Gießener Anzeigers,Medien,0
General-Anzeigers Rhauderfehn,Medien,0
General-Anzeigers,Medien,0
Garmisch-Partenkirchner Tagblatts,Medien,0
Radios ENNO,Medien,0
Gandersheimer Kreisblatts,Medien,0
Friesisches Tageblatts,Medien,0
Freitags-Anzeigers,Medien,0
Freisinger Tagblatts,Medien,0
Freilassinger Anzeigers,Medien,0
Fränkischer Anzeigers,Medien,0
MDR THÜRINGEN - Das Radios,Medien,0
Vilshofener Anzeigers,Medien,0
Fürstenfeldbrucker Tagblatts,Medien,0
Fehmarnsches Tageblatts/Heiligenhafener Post,Medien,0
Radios Ennepe Ruhr,Medien,0
Radios Duisburg,Medien,0
Radios Regenbogen (Mannheim),Medien,0
Radios PSR,Medien,0
Radios Primaton,Medien,0
Radios Potsdam 89.2,Medien,0
Radios Paradiso Nord (Mecklenburg-Vorpommern),Medien,0
Radios Paradiso 98.2 (Berlin-Brandenburg),Medien,0
Radios Paloma,Medien,0
Radios P.O.S.,Medien,0
Radios Ostrock,Medien,0
Radios Oberwiesenthal - Hörfunk im Kabelnetz,Medien,0
Radios Oberlausitz International,Medien,0
Radios Homburg ,Medien,0
Radios Neandertal,Medien,0
Radios MK,Medien,0
Radios Lübeck,Medien,0
"Radios RheinWelle 92,5",Medien,0
Radios Roland,Medien,0
Radios K.W.,Medien,0
Radios Hochstift,Medien,0
Radios Herford,Medien,0
Radios Dreyeckland,Medien,0
Radios Darmstadt,Medien,0
Radios Cottbus 94.5,Medien,0
Radios Chemnitz,Medien,0
Radios Charivari Würzburg,Medien,0
Radios Brocken,Medien,0
Radios Emscher Lippe,Medien,0
Radios Bremen TV,Medien,0
Radios BOB! Schleswig-Holstein,Medien,0
Radios BOB!,Medien,0
Radios Blau,Medien,0
Radios Bielefeld,Medien,0
Radios Berg,Medien,0
Radios Bamberg,Medien,0
Radios Dresden,Medien,0
Radios Bonn/Rhein-Sieg,Medien,0
RADIO 21 TV,Medien,0
Radios X,Medien,0
Schlager Radios - Das Schlager Radios,Medien,0
Westfälische Rundschau,Medien,0
Westfälische Nachrichten,Medien,0
Westfalenpost,Medien,0
Westfalen-Blatt,Medien,0
Westerwälder Zeitung,Medien,0
Westdeutsche Allgemeine Zeitung,Medien,0
Weser Kurier,Medien,0
Wertinger Zeitung,Medien,0
Wertheimer Zeitung,Medien,0
Werra-Rundschau,Medien,0
Wermelskirchener General-Anzeiger,Medien,0
Werdener Nachrichten,Medien,0
Wendlinger Zeitung,Medien,0
Welzheimer Zeitung,Medien,0
Westfälischer Anzeiger,Medien,0
80s80s MV,Medien,0
Weißenburger Tagblatt,Medien,0
89.0 RTL,Medien,0
B5 aktuell,Medien,0
BabyTV,Medien,0
AXN,Medien,0
auto motor und sport channel,Medien,0
Astro TV,Medien,0
arte,Medien,0
Aristo TV,Medien,0
ARD-alpha,Medien,0
apollo Radio ))),Medien,0
Antenne Zweibrücken,Medien,0
Antenne Unna,Medien,0
Antenne Thüringen,Medien,0
Antenne Sylt,Medien,0
Antenne Pulheim,Medien,0
Antenne Pirmasens 88.4,Medien,0
Antenne Pfalz 94.2,Medien,0
beate-uhse.tv,Medien,0
Weilheimer Tagblatt,Medien,0
Weiler Zeitung,Medien,0
Weilburger Tageblatt,Medien,0
1-2-3.tv,Medien,0
107.7 Radio Hagen,Medien,0
106.2 Radio Oberhausen,Medien,0
105.5 Spreeradio,Medien,0
"104,6 RTL (Berlin)",Medien,0
102.2 Radio Essen,Medien,0
100% Rheinhessen,Medien,0
#heiseshow,Medien,0
#dabeiTV,Medien,0
Westhavelländer,Medien,0
Zossener Rundschau,Medien,0
Zevener Zeitung,Medien,0
WZ Westdeutsche Zeitung,Medien,0
Wormser Zeitung,Medien,0
Wolfsburger Nachrichten,Medien,0
13th Street,Medien,0
17:30 Sat.1 LIVE,Medien,0
1LIVE,Medien,0
24/3 (reboot.fm) ,Medien,0
Wedel-Schulauer Tageblatt,Medien,0
Wasserburger Zeitung,Medien,0
Warburger Zeitung,Medien,0
Waltroper Zeitung,Medien,0
Walsroder Zeitung,Medien,0
Waldeckische Landeszeitung,Medien,0
Waiblinger Kreiszeitung,Medien,0
Antenne Niederrhein,Medien,0
Volkszeitung,Medien,0
Volksblatt,Medien,0
Vogtland-Anzeiger,Medien,0
Weinheimer Nachrichten,Medien,0
80s80s Radio (Hamburg),Medien,0
Westfälisches Volksblatt,Medien,0
Wetterauer Zeitung,Medien,0
3sat,Medien,0
Volksstimme,Medien,0
Bad Berka-TV,Medien,0
Baden TV Süd,Medien,0
baden.fm,Medien,0
Pink Channel,Medien,0
PHOENIX,Medien,0
"PH 88,4",Medien,0
Peniger Kabelzeitung,Medien,0
PELI ONE (Berlin),Medien,0
ProSieben MAXX,Medien,0
Hit Radio FFH,Medien,0
MDR SACHSEN-ANHALT - Das Radio wie wir,Medien,0
HGTV,Medien,0
Antenne Mainz,Medien,0
Antenne Landau 94.8,Medien,0
Antenne Koblenz 98.0,Medien,0
Antenne Kaiserslautern 96.9,Medien,0
Antenne Frankfurt 95.1 ,Medien,0
Antenne Düsseldorf,Medien,0
Pirna-TV,Medien,0
planet radio,Medien,0
planet radio black beats,Medien,0
Pluto TV,Medien,0
R.SH Radio Schleswig-Holstein,Medien,0
R.SA,Medien,0
QVC2,Medien,0
QVC Style,Medien,0
QVC,Medien,0
Querfunk,Medien,0
pure fm - berlins dance radio,Medien,0
Antenne Brandenburg,Medien,0
PUNKTum Fernsehen,Medien,0
pearl.tv,Medien,0
PULS,Medien,0
ProSieben FUN,Medien,0
ProSieben,Medien,0
promiflash.tv,Medien,0
Prohlis-TV,Medien,0
Power Radio,Medien,0
punkteins oberlausitz TV,Medien,0
Wolfsburger Allgemeine,Medien,0
Antenne Berbisdorf,Medien,0
antenne 1,Medien,0
altenburg.tv,Medien,0
8sport,Medien,0
Antenne Münster,Medien,0
Antenne NRW,Medien,0
BCS-TV,Medien,0
BBC World Service,Medien,0
BB Radio,Medien,0
Bayernwelle Südost,Medien,0
Bayern plus,Medien,0
Bayern 3,Medien,0
Bayern 2,Medien,0
Bayern 1,Medien,0
Bayer 04-TV,Medien,0
bauhaus.fm,Medien,0
Badmintonsport Television,Medien,0
90.8 Radio Herne,Medien,0
90s90s Radio,Medien,0
90s90s RADIO (SLM),Medien,0
917XFM,Medien,0
ANIXE+,Medien,0
ANIXE HD Serie,Medien,0
Animal Planet,Medien,0
amazing discoveries TV,Medien,0
Antenne Mainz (Hessen),Medien,0
AlternativeFM,Medien,0
All-TV,Medien,0
Antenne AC,Medien,0
airtango,Medien,0
AIDAradio,Medien,0
AB-TV,Medien,0
Absolut HOT (Hessen),Medien,0
99drei Radio Mittweida,Medien,0
98.5 Radio Bochum,Medien,0
"94,3 rs2 Berlin-Brandenburg",Medien,0
92.9 Radio Mülheim,Medien,0
AIFO,Medien,0
Radios Zwickau,Medien,0
Wolfenbütteler Zeitung,Medien,0
Winsener Anzeiger,Medien,0
blabla.cafe,Medien,0
bit2byteTV,Medien,0
Bild Live,Medien,0
BILD,Medien,0
bigFM Rheinland-Pfalz,Medien,0
bigFM Baden-Württemberg,Medien,0
bigFM (Berlin-Brandenburg),Medien,0
Bibel TV,Medien,0
Bheins,Medien,0
Donnerstag Abend,Medien,0
bermuda.funk,Medien,0
BR Fernsehen,Medien,0
CNN International,Medien,0
BLK Regional TV,Medien,0
Comedy Central,Medien,0
Body in Balance,Medien,0
detektor.fm Wort,Medien,0
BonGusto,Medien,0
BR Heimat,Medien,0
City Radio Trier ,Medien,0
CHANNEL21,Medien,0
Cartoon Network,Medien,0
"C.A.M.P. TV (""Berlin Journal"")",Medien,0
Byte.FM (Hamburg),Medien,0
BWeins,Medien,0
bw family.tv,Medien,0
BVB TV,Medien,0
Burgstädter Kabelzeitung,Medien,0
BR-Klassik,Medien,0
Bremen Zwei,Medien,0
Bremen Vier,Medien,0
Bremen NEXT,Medien,0
Bremen Eins,Medien,0
ClipMyHorse.TV,Medien,0
Boomerang,Medien,0
Detski Mir,Medien,0
Deutsches Musik Fernsehen,Medien,0
Deutschlandfunk,Medien,0
DAZN,Medien,0
Das Erste,Medien,0
DAZN 1 Bar HD,Medien,0
DAZN 2 Bar HD,Medien,0
DAZN for Business,Medien,0
dctp.tv,Medien,0
delta radio,Medien,0
WDR,Medien,0
Radios Bremen (Buten un Binnen),Medien,0
Der Tag bei NDR 1 Radios MV,Medien,0
Dr. Hase hilft - Fragen aus dem Leben im Radios,Medien,0
Die Stefan Kuna Show auf NDR 1 Radios MV,Medien,0
SchlagerPlanet Radios (Sachsen),Medien,0
Schlager Radios (Mecklenburg-Vorpommern),Medien,0
Schlager Radios - Hör auf Dein Herz (Sachsen),Medien,0
DASDING,Medien,0
Curiosity Channel powered by SPIEGEL,Medien,0
Daimler Audiovisuelles Programm,Medien,0
Coswiger Infokanal K3,Medien,0
Deutschlandfunk Kultur,Medien,0
Deutschlandfunk Nova,Medien,0
DER AKTIONÄR TV,Medien,0
DIE NEUE 107.7,Medien,0
Discovery Channel,Medien,0
Disney Channel,Medien,0
DMAX,Medien,0
Donau 3 FM,Medien,0
coloRadio,Medien,0
Domradio,Medien,0
die neue welle,Medien,0
Deluxe Radio,Medien,0
DFB-TV,Medien,0
Deluxe Lounge Radio,Medien,0
Deluxe Music,Medien,0
Crime+Investigation,Medien,0
Domradio Studio Nahe,Medien,0
Fritz,Medien,0
DRF1,Medien,0
German Football Fernsehen - GFL TV,Medien,0
EO.TV (umbenannt in More Than Sports TV),Medien,0
ENERGY Zwickau – Hit Music Only!,Medien,0
Energy Stuttgart,Medien,0
ENERGY Sachsen,Medien,0
Extreme Sports Channel,Medien,0
ENERGY NRW,Medien,0
ENERGY Lausitz - Hit Music Only!,Medien,0
ENERGY Dresden - Hit Music Only!,Medien,0
ENERGY Chemnitz - Hit Music Only!,Medien,0
Energy Bremen,Medien,0
"Energy Berlin 103,4",Medien,0
Energy 97.1 Hamburg,Medien,0
Energy,Medien,0
ELBEKANAL,Medien,0
Elbe-Elster-Fernsehen EEF,Medien,0
ERF Plus,Medien,0
ERF POP,Medien,0
ERF Web-TV,Medien,0
eSPORTS1,Medien,0
Winnender Zeitung,Medien,0
History,Medien,0
Wilhelmshavener Zeitung,Medien,0
Wiesbadener Kurier,Medien,0
Wiesbadener Erbenheimer Anzeiger,Medien,0
Wetzlarer Neue Zeitung,Medien,0
Zollern-Alb-Kurier,Medien,0
EintrachtTV,Medien,0
Beauty TV,Medien,0
Berliner Rundfunk 91.4,Medien,0
EWTN TV,Medien,0
EWE Baskets eSports,Medien,0
Eurosport2 HD Xtra,Medien,0
Eurosport2,Medien,0
Eurosport1,Medien,0
EuroBalkan.TV,Medien,0
Windsheimer Zeitung,Medien,0
Wittlager Kreisblatt,Medien,0
egoFM (Sachsen),Medien,0
EDGEsport,Medien,0
GoldStar TV,Medien,0
GEO Television,Medien,0
GeniusPlusTV,Medien,0
FRM-TV Sächsische Schweiz,Medien,0
FRM-TV Osterzgebirge,Medien,0
Freies Sender Kombinat (FSK),Medien,0
Freies Radio Neumünster,Medien,0
Freies Radio Kassel,Medien,0
Freies Radio Fratz,Medien,0
FR-BB,Medien,0
Forst TV,Medien,0
Fohlen.TV,Medien,0
FluxFM (Berlin),Medien,0
Fix & Foxi,Medien,0
filstalwelle,Medien,0
FCBayern.tv live,Medien,0
Golf TV,Medien,0
Greifswald TV,Medien,0
Grevesmühlen TV,Medien,0
E! Entertainment,Medien,0
ENERGY Leipzig – Hit Music Only!,Medien,0
DW (Deutsche Welle),Medien,0
Fashion & Faces,Medien,0
FFH-Rock,Medien,0
Bergblick,Medien,0
Heimatkanal,Medien,0
egoFM,Medien,0
Heidenau TV,Medien,0
Hauptstadt TV,Medien,0
Harmony.fm,Medien,0
Hamburger Lokalradio,Medien,0
Hamburg 2,Medien,0
Hamburg 1,Medien,0
Gute Laune TV,Medien,0
GüstrowTV,Medien,0
health tv,Medien,0
Schrobenhausener Zeitung,Medien,0
SWR,Medien,0
Schwäbische Post,Medien,0
WDR 5,Medien,0
WDR 4,Medien,0
WDR 3,Medien,0
WDR 2,Medien,0
"Wartburg-Radio 96,5",Medien,0
Warner TV Serie,Medien,0
Warner TV Film,Medien,0
Warner TV Comedy,Medien,0
VOXup,Medien,0
VOX,Medien,0
Volksmusik.TV,Medien,0
WELT,Medien,0
VOGTLAND RADIO,Medien,0
VLN TV,Medien,0
VfB TV,Medien,0
WDR Event,Medien,0
Veranstaltungsrundfunk Nürburgring,Medien,0
WDR Fernsehen,Medien,0
Sophia TV,Medien,0
RFH Regionalfernsehen Harz,Medien,0
Rennsteig.TV,Medien,0
Regionale Kabelzeitung,Medien,0
Regio TV Stuttgart,Medien,0
Regio TV Schwaben,Medien,0
Regio TV Bodensee,Medien,0
Regio TV,Medien,0
Regenbogen 2,Medien,0
RBW Regionalfernsehen,Medien,0
rbbKultur,Medien,0
rbb Fernsehen,Medien,0
ran.de,Medien,0
RIC,Medien,0
sonnenklar.TV,Medien,0
SONY CHANNEL,Medien,0
Welle Niederrhein,Medien,0
USEDOM TV,Medien,0
UnserDing,Medien,0
Universal TV,Medien,0
BR Abendschau,Medien,0
BR 24,Medien,0
Berlin direkt ,Medien,0
Bericht aus Berlin,Medien,0
Arte Journal Junior,Medien,0
Arte Journal,Medien,0
wetter.com TV,Medien,0
ARD-Mittagsmagazin,Medien,0
ARD Nachtmagazin (0:00),Medien,0
ARD Morgenmagazin,Medien,0
ARD Extra,Medien,0
Anne Will Talkshow,Medien,0
Abendschau - Der Süden,Medien,0
ZOUND1 MAX,Medien,0
ZDFneo,Medien,0
BR Frankenschau aktuell,Medien,0
BR24 Rundschau,Medien,0
Brandenburg aktuell,Medien,0
Brennpunkt ,Medien,0
UM.tv - Fernsehen aus Uckermark und Mecklenburg-Vorpommern (Mecklenburg-Vorpommern),Medien,0
UM.tv - Fernsehen aus Uckermark und Mecklenburg-Vorpommern (mabb),Medien,0
Tweens,Medien,0
tvM Meissen Fernsehen,Medien,0
TV:SCHWERIN,Medien,0
tv.rostock,Medien,0
tv.berlin,Medien,0
RFI Monde - Radio France Internationale,Medien,0
TV Westsachsen,Medien,0
tv mittelrhein,Medien,0
Welt der Wunder,Medien,0
WGLi-TV,Medien,0
Fakt ,Medien,0
Europamagazin - Berichte aus Brüssel,Medien,0
DW News,Medien,0
Deutschlandfunk (Nachrichten),Medien,0
VMD.TV,Medien,0
rheinmaintv,Medien,0
Riesa TV,Medien,0
Radyo Metropol FM - Rhein Neckar,Medien,0
Shop24Direct,Medien,0
ServusTV Deutschland,Medien,0
Sky Cinema Thriller,Medien,0
RTF.1,Medien,0
RPR Rheinland-Pfälzische Rundfunk GmbH & Co. KG,Medien,0
RON Baden-Württemberg,Medien,0
Radiopark,Medien,0
radioeins,Medien,0
"radioBERLIN 88,8",Medien,0
Radio Zwickau,Medien,0
Radio X,Medien,0
Radio Wuppertal,Medien,0
Radio WSW - TV,Medien,0
Radio WSW,Medien,0
Radio WMW,Medien,0
Silverline Movie Channel,Medien,0
sissorstream,Medien,0
sixx,Medien,0
SKB Stadtfernsehen Brandenburg,Medien,0
Antenne-Gespräch,Medien,0
ARD Buffet,Medien,0
ARD Hitnacht,Medien,0
ARD Popnacht,Medien,0
ARTE Kurzschluss,Medien,0
ARTE Reportage,Medien,0
artour,Medien,0
Radio Westfalica,Medien,0
Auf ein Wort,Medien,0
Sky Cinema Premieren +24,Medien,0
Sky Cinema Premieren,Medien,0
Sky Cinema Fun,Medien,0
Sky Cinema Family,Medien,0
Sky Cinema Classics,Medien,0
Sky Cinema Best Of,Medien,0
Sky Cinema Action,Medien,0
Sky Cinema Special,Medien,0
ZDFinfo,Medien,0
Radio WAF,Medien,0
Radio Vest,Medien,0
RAN 1 - Regionalfernsehen Anhalt,Medien,0
RON,Medien,0
Romance TV,Medien,0
Rockland Radio,Medien,0
Rockland fm,Medien,0
ROCKLAND (Sachsen),Medien,0
ROCKLAND (Berlin-Brandenburg),Medien,0
rocketbeans.tv,Medien,0
ROCK ANTENNE Hamburg,Medien,0
ROCK ANTENNE (Hessen),Medien,0
ROCK ANTENNE (Berlin-Brandenburg),Medien,0
RNF Rhein-Neckar Fernsehen,Medien,0
RNF,Medien,0
RLP TV,Medien,0
RIK Reutlingen,Medien,0
Radyo Metropol - Rhein Main,Medien,0
SlethZockt,Medien,0
Radio Ton Ostwürttemberg,Medien,0
Radio Sauerland,Medien,0
Radio Unerhört Marburg,Medien,0
Radyo Metropol - Koblenz,Medien,0
radio TOP 40,Medien,0
Radio Ton Heilbronn/Franken,Medien,0
Radio TEDDY (NRW),Medien,0
Radio TEDDY (Mecklenburg-Vorpommern),Medien,0
Radio TEDDY (Hessen),Medien,0
Radio VHR,Medien,0
Radio TEDDY (bundesweit),Medien,0
Radio TEDDY (Berlin),Medien,0
Radio TEDDY,Medien,0
Radio T,Medien,0
Radio Slubfurt,Medien,0
Radio Siegen,Medien,0
Radio Seefunk,Medien,0
Radio SAW,Medien,0
Radio TEDDY (Bremen),Medien,0
Antenne Schlagerparty,Medien,0
ZDF,Medien,0
YOL TV,Medien,0
Karlsruhe News,Medien,0
Kanackische Welle,Medien,0
journalistenwatch,Medien,0
Isselburg-Live,Medien,0
Iserlohner-Nachrichten ,Medien,0
input aktuell,Medien,0
IKNews,Medien,0
Lokalkompass,Medien,0
LokalPlus,Medien,0
LOZ Lokale Online-Zeitung,Medien,0
Ludwigshafen24.de,Medien,0
Nachrichten.de,Medien,0
Nachrichten München,Medien,0
NachDenkSeiten,Medien,0
myheimat,Medien,0
kathweb - Katholische Nachrichten,Medien,0
MrWissen2go Geschichte,Medien,0
Kinderdisco,Medien,0
klatsch-tratsch.de,Medien,0
Lintorfer,Medien,0
leverkusen.com,Medien,0
Leipzig-Seiten,Medien,0
LeineBlick,Medien,0
Leeroy will’s wissen!,Medien,0
lead Digital,Medien,0
Landfunker.de,Medien,0
kwerfeldein,Medien,0
Kurzgesagt,Medien,0
Kritisches Netzwerk ,Medien,0
Krefelder Tageblatt,Medien,0
Krautreporter,Medien,0
KostNixx,Medien,0
Kopp Online,Medien,0
kobinet,Medien,0
Klagemauer.tv,Medien,0
MrWissen2go,Medien,0
MRN News,Medien,0
molo.news,Medien,0
Mädelsabende,Medien,0
Macerkopf,Medien,0
Metropolico,Medien,0
ifun,Medien,0
iam.justmyself,Medien,0
HYPECULTURE,Medien,0
Freiewelt.net,Medien,0
Freenet Nachrichten,Medien,0
Frankfurt-Live,Medien,0
follow me.reports,Medien,0
Flensburg-News,Medien,0
Fefes Blog,Medien,0
EY JAMAL,Medien,0
ExtremNews,Medien,0
Excite,Medien,0
maiLab,Medien,0
Mainfranken24.de,Medien,0
mainkur:ier,Medien,0
Mainz&,Medien,0
MOIN.DE,Medien,0
mobiFlip,Medien,0
MKK-Echo,Medien,0
Mittelstands Nachrichten,Medien,0
Mit Vergnügen,Medien,0
Mindener Rundschau,Medien,0
Ignant,Medien,0
Lippstadt Online Stadtmagazin,Medien,0
MiGAZIN,Medien,0
Merkurist (Mainz),Medien,0
meier – Das Magazin und Internetportal,Medien,0
MeiDresden.de,Medien,0
mayenerleben.de,Medien,0
Mannheim24.de,Medien,0
männersache,Medien,0
Majanische Gedanken,Medien,0
Merkurist (Wiesbaden),Medien,0
LizzyNet,Medien,0
Lokal-Anzeiger Hamburg,Medien,0
Jazztime,Medien,0
SR 2 KulturRadio,Medien,0
Stingray Naturescape,Medien,0
SR 1 Europawelle,Medien,0
sprade.tv,Medien,0
SPOX.com,Medien,0
sporttotal.tv,Medien,0
sportstadt.tv,Medien,0
SPORTDIGITAL FUSSBALL,Medien,0
Sportdeutschland.TV,Medien,0
SPORT1+,Medien,0
SPORT1 Livestream,Medien,0
SPORT1,Medien,0
SPIEGEL Geschichte,Medien,0
Sparhandy.TV 2,Medien,0
Sparhandy TV,Medien,0
SR 3 Saarlandwelle,Medien,0
SR Fernsehen,Medien,0
"SRB FM 105,2",Medien,0
Stadtkanal Steinach,Medien,0
wwTV,Medien,0
WRC+,Medien,0
Wismar TV,Medien,0
ARD Weltspiegel ,Medien,0
Frontal ,Medien,0
TV Halle,Medien,0
Treffpunkt Berlin / Gastro Berlin,Medien,0
Spandau TV,Medien,0
Stingray Lite TV,Medien,0
Stingray Festival,Medien,0
Stingray Djazz,Medien,0
Stingray CMusic,Medien,0
Stingray Classica,Medien,0
StarRyder.tv,Medien,0
STAR*SAT RADIO,Medien,0
STAR FM Maximum Rock (Berlin),Medien,0
Stingray Hits,Medien,0
YOU FM,Medien,0
souvenirs from earth,Medien,0
TSD-TV,Medien,0
SWR4 Baden-Württemberg,Medien,0
SWR3,Medien,0
SWR2,Medien,0
SWR1 Rheinland-Pfalz,Medien,0
SWR1 Baden-Württemberg,Medien,0
SWR Fernsehen,Medien,0
SWR Aktuell,Medien,0
SUPER RTL,Medien,0
sunshine live (Mecklenburg-Vorpommern),Medien,0
sunshine live,Medien,0
Studio 47,Medien,0
Strehla-TV,Medien,0
Sylt 1,Medien,0
Ihr Wochenende,Medien,0
It's my life - Die 90er Show,Medien,0
SWR4 Rheinland-Pfalz,Medien,0
SYFY,Medien,0
Tag 24 TV,Medien,0
Stralsund TV,Medien,0
Stingray Qello,Medien,0
Strausberg.TV,Medien,0
Torgau-TV,Medien,0
TOP 100 Station,Medien,0
TOGGO Radio,Medien,0
TOGGO plus,Medien,0
TLC,Medien,0
Spreewald Fernsehen – SWF,Medien,0
TIMM-TV,Medien,0
teltOwkanal,Medien,0
Teledom,Medien,0
Teleclub,Medien,0
Telebom,Medien,0
Tele 5,Medien,0
TALK ABOUT YOU,Medien,0
tagesschau24,Medien,0
TGRT EU,Medien,0
EU-Schwerbehinderung,Medien,0
Antenne Brandenburg am Nachmittag,Medien,0
Alarm für Cobra 11 – Die Autobahnpolizei,Medien,0
Der Große Liederabend,Medien,0
Der Hamburg-Kommentar,Medien,0
Der Hit-Jackpot,Medien,0
Der Hit-Mixer - das Musikrätsel von NDR 1 Niedersachsen,Medien,0
"Der Landfunk: Landwurtschaft, Verbraucher, Natur",Medien,0
Die Alltagskämpfer - ÜberLeben in Deutschland,Medien,0
Der Mittag,Medien,0
Der Morgen,Medien,0
Der Nachmittag,Medien,0
Der Nachmittag,Medien,0
Der Nachmittag,Medien,0
Der Radiogarten,Medien,0
Der Samstag,Medien,0
Der Tag,Medien,0
Der Tag bei NDR 1 Radio MV,Medien,0
Der Feierabend,Medien,0
Der Tag in Rheinland-Pfalz,Medien,0
Der Bremen Eins Musiktester,Medien,0
Der Abend,Medien,0
Druckfrisch,Medien,0
Düt un dat op Platt,Medien,0
Einfach genial,Medien,0
Endlich Freitag im Ersten (Label des Film-Sendeplatz 20:15),Medien,0
Eurovision Song Contest,Medien,0
Die Blaue Stunde,Medien,0
Die Anstalt,Medien,0
Exclusiv - Weekend,Medien,0
Der interaktive Sonntag mit Sören Oelrichs,Medien,0
DAS!,Medien,0
De Klönkist,Medien,0
De Plappermoehl,Medien,0
De Woch up Platt,Medien,0
"Denn sie wissen nicht, was passiert",Medien,0
Der 80er Hit Abend,Medien,0
Der Bachelor,Medien,0
Der Vormittag,Medien,0
Deutschland sucht den Superstar,Medien,0
Die 60-Sekunden-Zeitmaschine,Medien,0
Guten Morgen Sachsen,Medien,0
hr1 am Vormittag,Medien,0
hr1 Live Lounge,Medien,0
hr1-Dolce Vita,Medien,0
hr1-Koschwitz am Morgen,Medien,0
hr1-Mixtape,Medien,0
hr1-Song Connection,Medien,0
Hubert ohne Staller,Medien,0
I Can See Your Voice,Medien,0
Ich bin ein Star – Holt mich hier raus!,Medien,0
Ihr Feierabend,Medien,0
Ihr Horoskop,Medien,0
Ihr Lieblingplatz,Medien,0
Ihr Morgen,Medien,0
Ihr Nachmittag,Medien,0
hr1 am Nachmittag,Medien,0
hr1 am Abend,Medien,0
Hitnacht,Medien,0
Hey Music,Medien,0
Die 80er Show,Medien,0
Exclusiv - Das Starmagazin,Medien,0
Exklusiv - Die Reportage,Medien,0
Hamburg Journal,Medien,0
hr1 am Mittag,Medien,0
hallo deutschland ZDF,Medien,0
hallo hessen,Medien,0
